,HWB,Heizlast,KWB,Kühllast,Strombedarf,maxLeistung,heizart,Fläche
0,43.0777809804587,25.5063648855702,0.0,0.0,0.10639689762054824,0.089,Fernwärme,2710.2291452575996
1,37.71539839922942,22.38701048055679,0.0,0.0,0.0954926866305695,0.105,Fernwärme,3395.7576291815762
2,43.258559959047396,25.376308469434232,0.0,0.0,0.08980588919461144,0.033,Fernwärme,1106.9704542919646
3,42.3410877033772,24.61982238931743,0.0,0.0,0.08842937706618263,0.038,Fernwärme,1285.5832118946
4,49.98005654609851,27.681567957122414,0.0,0.0,0.11903928669411361,0.294,Gas,7754.381143726068
5,46.2776453885838,26.077438300356803,0.0,0.0,0.0974670887944878,0.056,Fernwärme,1819.3934671868649
6,49.73061541098035,27.778480665349075,0.0,0.0,0.11696499034430938,0.321,Gas,8637.837825856162
7,46.16248235919774,26.01066998404576,0.0,0.0,0.09693750035234626,0.057,Fernwärme,1862.51415507665
8,62.665594786166075,32.033296733099675,0.0,0.0,0.13528098367000693,0.095,Gas,2402.838239832212
9,53.06005486709229,28.518507054689525,0.0,0.0,0.10036865863969362,0.033,Gas,982.1555891327367
10,64.9167999988159,32.21655015829647,0.0,0.0,0.1221265750091396,0.041,Fernwärme,1126.0512526834257
11,66.58965762090831,63.057107429222796,0.0,0.0,0.2420736801406642,0.121,Gas,1898.4222712293536
12,36.84177581444348,21.28813999890296,0.0,0.0,0.08539153274817617,0.203,Gas,7155.627278680877
13,68.06749581108946,31.156051465953983,0.0,0.0,0.13272093620777875,0.026,Gas,607.1585443460618
14,61.48004921011042,31.649648647545472,0.0,0.0,0.12814643588327923,0.091,Gas,2327.434877759161
15,46.16704295307409,25.647635153936047,0.0,0.0,0.09653079648534839,0.138,Gas,4528.244104992859
16,59.103854568788684,30.55529956276431,0.0,0.0,0.11549029445997466,0.044,Gas,1220.7371499172289
17,46.6315079207646,25.902351168115356,0.0,0.0,0.09180131743801574,0.074,Gas,2501.8685466720776
18,60.58742042674535,30.78919422075797,0.0,0.0,0.11687478663322888,0.051,Fernwärme,1410.911861723124
19,57.04184856792101,30.531787651142626,0.0,0.0,0.11941693207840377,0.081,Fernwärme,2217.348492487285
20,55.95187767750154,29.539515419537246,0.0,0.0,0.1119865919337533,0.058,Fernwärme,1675.8564586558011
21,48.89931399684029,26.912553813355554,0.0,0.0,0.10014286703455932,0.087,Gas,2754.834414481515
22,52.43403718074361,28.105062101242027,0.0,0.0,0.10203404068081362,0.056,Gas,1749.9646749054848
23,63.04737263436428,26.479780645408702,0.0,0.0,0.10897743178724138,0.009,Gas,208.61208326014923
24,71.05379200563976,33.9698744810281,0.0,0.0,0.14706410183156132,0.042,Gas,994.0807665203001
25,63.72663532939003,31.764726389550628,0.0,0.0,0.1261362183770467,0.053,Gas,1376.848353452044
26,43.420039062716825,24.562359088642875,0.0,0.0,0.09829811175045407,0.382,Fernwärme,12295.739342202241
27,61.483640374741995,31.945250826055627,0.0,0.0,0.13480589592458955,0.09,Gas,2193.1533250345096
28,60.45706587402568,31.092625658900637,0.0,0.0,0.12296303352362029,0.063,Gas,1714.6616673920416
29,45.84602692708084,25.905228174559962,0.0,0.0,0.10254679135650287,0.065,Fernwärme,1836.6642320367134
30,61.86740967161652,31.7508689877524,0.0,0.0,0.12289231345575916,0.064,Gas,1717.2762452140876
31,57.65072951797385,30.1560688509529,0.0,0.0,0.112816329261655,0.069,Gas,1942.8921018355536
32,57.477652493126485,30.252371776807994,0.0,0.0,0.11669370377986457,0.047,Gas,1313.0102663006464
33,34.2753060060624,20.095310256649423,0.0,0.0,0.07080506884630633,0.046,Gas,1956.592179160918
34,30.21004153483647,17.484635829519462,0.0,0.0,0.06977219289311783,0.077,Gas,3411.043300617038
35,46.87068811409382,26.49269786538365,0.0,0.0,0.09944495076282253,0.075,Fernwärme,2393.5041523637356
36,35.544987009973084,20.439325121385924,0.0,0.0,0.07618304183632567,0.056,Gas,2359.4167402241187
37,61.473407250229045,31.279033589878573,0.0,0.0,0.12126849402668373,0.056,Gas,1486.209936543352
38,87.03226275615776,41.979529855709416,0.0,0.0,0.1628065332048165,0.029,Gas,756.3206964589037
39,61.59235231193407,28.919892124809788,0.0,0.0,0.11238907387039913,0.017,Gas,442.4865815969252
40,59.840947215412704,30.637997039951834,0.0,0.0,0.11539692236088082,0.033,Gas,907.552868195537
41,122.37002590117356,52.761649817960894,0.0,0.0,0.22680657259409157,0.01,Fernwärme,218.9087992550959
42,62.26417945508183,31.17166661412663,0.0,0.0,0.12086463279088283,0.059,Gas,1573.4034441864196
43,90.85092514703811,39.40449989871279,0.0,0.0,0.17946238811197218,0.053,Gas,1165.0041194865069
