SURFACE,BUILDING,orientation,intersection,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf630,B144,top,0,601668.10,15336497.84,22.01,0.00,0.00,1.00,72.45,roofs,1130884.31,0.00,30.00,2.55,0.00,13.53,5,6,10,roofs_top,srf630
srf631,B144,top,0,601668.94,15336507.84,22.01,0.00,0.00,1.00,91.35,roofs,1130597.36,0.00,30.00,2.55,0.00,17.06,5,6,10,roofs_top,srf631
srf632,B144,top,0,601668.95,15336513.58,22.01,0.00,0.00,1.00,8.08,roofs,1130350.86,0.00,30.00,2.55,0.00,1.51,5,6,10,roofs_top,srf632
srf633,B144,top,0,601658.95,15336498.15,22.01,0.00,0.00,1.00,78.52,roofs,1130804.49,0.00,30.00,2.55,0.00,14.67,5,6,10,roofs_top,srf633
srf634,B144,top,0,601658.95,15336507.84,22.01,0.00,0.00,1.00,96.43,roofs,1130764.83,0.00,30.00,2.55,0.00,18.01,5,6,10,roofs_top,srf634
srf635,B144,top,0,601662.86,15336513.71,22.01,0.00,0.00,1.00,3.38,roofs,1130563.72,0.00,30.00,2.55,0.00,0.63,5,6,10,roofs_top,srf635
srf636,B144,top,0,601656.38,15336513.57,22.01,0.00,0.00,1.00,6.16,roofs,1130416.63,0.00,30.00,2.55,0.00,1.15,5,6,10,roofs_top,srf636
srf637,B144,top,0,601652.30,15336500.82,22.01,0.00,0.00,1.00,12.41,roofs,1129772.94,0.00,30.00,2.55,0.00,2.32,5,6,10,roofs_top,srf637
srf638,B144,top,0,601652.44,15336507.84,22.01,0.00,0.00,1.00,26.37,roofs,1130267.01,0.00,30.00,2.55,0.00,4.93,5,6,10,roofs_top,srf638
srf639,B144,top,0,601652.82,15336513.65,22.01,0.00,0.00,1.00,3.40,roofs,1130213.07,0.00,30.00,2.55,0.00,0.64,5,6,10,roofs_top,srf639
