Date,Area_PV_m2,E_PV_gen_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,PV_walls_east_E_kWh,PV_walls_east_m2,PV_walls_north_E_kWh,PV_walls_north_m2,PV_walls_south_E_kWh,PV_walls_south_m2,PV_walls_west_E_kWh,PV_walls_west_m2,radiation_kWh
2016-01-04 03:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 04:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 05:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 06:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 07:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 08:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 09:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 10:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 11:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 12:00:00+01:00,31746.66,251.17,251.17,31746.66,0,0,0,0,0,0,0,0,1710.96
2016-01-04 13:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 14:00:00+01:00,31746.66,238.76,238.76,31746.66,0,0,0,0,0,0,0,0,1624.86
2016-01-04 15:00:00+01:00,31746.66,307.01,307.01,31746.66,0,0,0,0,0,0,0,0,2093.50
2016-01-04 16:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 17:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 18:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 19:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 20:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 21:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 22:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-04 23:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 00:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 01:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 02:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 03:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 04:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 05:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 06:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 07:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 08:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 09:00:00+01:00,31746.66,183.06,183.06,31746.66,0,0,0,0,0,0,0,0,2661.84
2016-01-05 10:00:00+01:00,31746.66,473.06,473.06,31746.66,0,0,0,0,0,0,0,0,6700.62
2016-01-05 11:00:00+01:00,31746.66,533.19,533.19,31746.66,0,0,0,0,0,0,0,0,5223.16
2016-01-05 12:00:00+01:00,31746.66,578.89,578.89,31746.66,0,0,0,0,0,0,0,0,4237.93
2016-01-05 13:00:00+01:00,31746.66,587.06,587.06,31746.66,0,0,0,0,0,0,0,0,5845.38
2016-01-05 14:00:00+01:00,31746.66,340.47,340.47,31746.66,0,0,0,0,0,0,0,0,5825.32
2016-01-05 15:00:00+01:00,31746.66,276.93,276.93,31746.66,0,0,0,0,0,0,0,0,3074.79
2016-01-05 16:00:00+01:00,31746.66,176.56,176.56,31746.66,0,0,0,0,0,0,0,0,1765.86
2016-01-05 17:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 18:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 19:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 20:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 21:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 22:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-05 23:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 00:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 01:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 02:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 03:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 04:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 05:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 06:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 07:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 08:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 09:00:00+01:00,31746.66,164.97,164.97,31746.66,0,0,0,0,0,0,0,0,1292.95
2016-01-06 10:00:00+01:00,31746.66,415.75,415.75,31746.66,0,0,0,0,0,0,0,0,3746.22
2016-01-06 11:00:00+01:00,31746.66,526.97,526.97,31746.66,0,0,0,0,0,0,0,0,7257.76
2016-01-06 12:00:00+01:00,31746.66,615.02,615.02,31746.66,0,0,0,0,0,0,0,0,5926.59
2016-01-06 13:00:00+01:00,31746.66,506.76,506.76,31746.66,0,0,0,0,0,0,0,0,3492.05
2016-01-06 14:00:00+01:00,31746.66,521.86,521.86,31746.66,0,0,0,0,0,0,0,0,4235.11
2016-01-06 15:00:00+01:00,31746.66,289.02,289.02,31746.66,0,0,0,0,0,0,0,0,1983.45
2016-01-06 16:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 17:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 18:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 19:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 20:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 21:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 22:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-06 23:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 00:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 01:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 02:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 03:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 04:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 05:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 06:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 07:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 08:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 09:00:00+01:00,31746.66,152.73,152.73,31746.66,0,0,0,0,0,0,0,0,1522.70
2016-01-07 10:00:00+01:00,31746.66,362.77,362.77,31746.66,0,0,0,0,0,0,0,0,2637.39
2016-01-07 11:00:00+01:00,31746.66,258.36,258.36,31746.66,0,0,0,0,0,0,0,0,1753.59
2016-01-07 12:00:00+01:00,31746.66,192.84,192.84,31746.66,0,0,0,0,0,0,0,0,1308.48
2016-01-07 13:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 14:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 15:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 16:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 17:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 18:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 19:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 20:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 21:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 22:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-07 23:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 00:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 01:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 02:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 03:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 04:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 05:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 06:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 07:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 08:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 09:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 10:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 11:00:00+01:00,31746.66,168.29,168.29,31746.66,0,0,0,0,0,0,0,0,1147.07
2016-01-08 12:00:00+01:00,31746.66,336.27,336.27,31746.66,0,0,0,0,0,0,0,0,2301.95
2016-01-08 13:00:00+01:00,31746.66,274.65,274.65,31746.66,0,0,0,0,0,0,0,0,1880.00
2016-01-08 14:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 15:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 16:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 17:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 18:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 19:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 20:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 21:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 22:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-08 23:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 00:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 01:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 02:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 03:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 04:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 05:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 06:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 07:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 08:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 09:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 10:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 11:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 12:00:00+01:00,31746.66,334.01,334.01,31746.66,0,0,0,0,0,0,0,0,2301.98
2016-01-09 13:00:00+01:00,31746.66,267.22,267.22,31746.66,0,0,0,0,0,0,0,0,1839.47
2016-01-09 14:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 15:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 16:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 17:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 18:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 19:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 20:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 21:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 22:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-09 23:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 00:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 01:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 02:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 03:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 04:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 05:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 06:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 07:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 08:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 09:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 10:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 11:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 12:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 13:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 14:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 15:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 16:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 17:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 18:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 19:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 20:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 21:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 22:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-10 23:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-11 00:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-11 01:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-11 02:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-11 03:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-11 04:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-11 05:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-11 06:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
2016-01-11 07:00:00+01:00,31746.66,0.00,0.00,31746.66,0,0,0,0,0,0,0,0,0.00
