,HWB,Heizlast,KWB,Kühllast,Strombedarf,maxLeistung,heizart,Fläche
0,32.04543785112803,26.472039599304768,0.0,0.0,41.809482141991374,52.744,Fernwärme,2710.2291452575996
1,25.969133332845328,22.944092170137342,0.0,0.0,41.794250068846424,69.374,Fernwärme,3395.7576291815762
2,34.67449307983875,26.91353656562767,0.0,0.0,41.798213593402416,23.26,Fernwärme,1106.9704542919646
3,29.77901601089,24.67103130874441,0.0,0.0,41.78872431451351,27.01,Fernwärme,1285.5832118946
4,24.23896441362881,21.70054355263277,0.0,0.0,41.79008250230082,158.404,Fernwärme,7754.381143726068
5,32.95889784432987,26.0668578521594,0.0,0.0,41.79968758822049,36.411,Fernwärme,1819.3934671868649
6,24.19024861083781,21.833441048786316,0.0,0.0,41.788332039854815,176.447,Fernwärme,8637.837825856162
7,32.73188094643021,25.946308069011003,0.0,0.0,41.799010893606464,37.273,Fernwärme,1862.51415507665
8,22.25620568175276,20.790343087307164,0.0,0.0,41.77490474806531,50.474,Fernwärme,2402.838239832212
9,26.203001725185594,22.38505686270357,0.0,0.0,41.77639867914969,21.49,Fernwärme,982.1555891327367
10,19.59470850212616,18.991135693892083,0.0,0.0,41.76358174802518,23.649,Fernwärme,1126.0512526834257
11,22.22817898233375,21.69960103707184,0.0,0.0,41.76879007933957,33.231,Fernwärme,1898.4222712293536
12,10.536239600696561,14.126643680096539,0.0,0.0,41.74782738015173,150.261,Wärmepumpe,7155.627278680877
13,17.770472957096334,19.441376114755286,0.0,0.0,41.76683195386598,15.94,Fernwärme,607.1585443460618
14,18.959591782369866,19.10615477267178,0.0,0.0,41.76919548773649,48.886,Fernwärme,2327.434877759161
15,8.051882114788867,12.687975736289829,0.0,0.0,41.73889439813755,90.549,Wärmepumpe,4528.244104992859
16,15.931617157660842,17.238895886025183,0.0,0.0,41.75749905282667,25.636,Wärmepumpe,1220.7371499172289
17,8.061436587803334,12.738249041487956,0.0,0.0,41.74061196081878,51.07,Wärmepumpe,2501.8685466720776
18,17.26127196717961,17.745618376770576,0.0,0.0,41.760472838483864,29.631,Fernwärme,1410.911861723124
19,14.251922467545846,16.78851732341849,0.0,0.0,41.75776139422354,44.35,Fernwärme,2217.348492487285
20,12.607789000477739,15.43076284482826,0.0,0.0,41.750962399459084,33.516,Fernwärme,1675.8564586558011
21,9.233770870243825,13.610483098937804,0.0,0.0,41.74198302493153,55.089,Wärmepumpe,2754.834414481515
22,10.57229744594892,14.208784175683515,0.0,0.0,41.744296885937715,34.995,Wärmepumpe,1749.9646749054848
23,25.16206881675072,17.932813069238588,0.0,0.0,41.76256878798918,7.3,Wärmepumpe,208.61208326014923
24,25.42652951349628,21.940268839313667,0.0,0.0,41.77663385109138,21.752,Fernwärme,994.0807665203001
25,20.90612122761554,19.66346321453058,0.0,0.0,41.76571880120391,30.122,Fernwärme,1376.848353452044
26,7.639621601457528,12.46218227740222,0.0,0.0,41.738580104543935,245.877,Fernwärme,12295.739342202241
27,19.69410559529201,19.567335313232395,0.0,0.0,41.771393093050186,46.068,Fernwärme,2193.1533250345096
28,20.21486357366905,19.442611127365264,0.0,0.0,41.76685099198383,36.013,Fernwärme,1714.6616673920416
29,19.531802877390753,19.11857585274171,0.0,0.0,41.770666817665074,40.187,Fernwärme,1836.6642320367134
30,19.28094156879282,19.067020392278273,0.0,0.0,41.764733970615275,36.067,Fernwärme,1717.2762452140876
31,17.163749838621197,17.658808537614235,0.0,0.0,41.75814196273512,40.801,Wärmepumpe,1942.8921018355536
32,18.623392688047563,18.56865776599823,0.0,0.0,41.762171778331215,27.576,Wärmepumpe,1313.0102663006464
33,10.85533693568453,14.011178447564664,0.0,0.0,41.742155047614666,41.08,Wärmepumpe,1956.592179160918
34,5.942911398798508,10.714274047499329,0.0,0.0,41.73166219003098,69.575,Wärmepumpe,3411.043300617038
35,11.054717845401441,14.473394157341817,0.0,0.0,41.745087523620576,47.865,Fernwärme,2393.5041523637356
36,9.382238323291931,13.447013650077006,0.0,0.0,41.740182508371184,46.443,Wärmepumpe,2359.4167402241187
37,20.191070223204047,19.349087773353098,0.0,0.0,41.76519328094773,32.514,Fernwärme,1486.209936543352
38,34.96850146961409,29.093466927402517,0.0,0.0,41.78806353386988,13.243,Fernwärme,756.3206964589037
39,22.079618218251397,18.86459855664201,0.0,0.0,41.76251337140103,11.615,Wärmepumpe,442.4865815969252
40,18.46342031009105,18.212494082988893,0.0,0.0,41.75996459930486,19.853,Wärmepumpe,907.552868195537
41,55.52011566449986,37.874185163698165,0.0,0.0,41.83014403245185,3.835,Fernwärme,218.9087992550959
42,18.811606840509796,18.76798013376355,0.0,0.0,41.76389116279922,34.422,Wärmepumpe,1573.4034441864196
43,24.22512060044429,21.56421780526075,0.0,0.0,41.77262636008116,25.49,Fernwärme,1165.0041194865069
44,17.802559156660884,18.4322661720482,0.0,0.0,41.762038490242986,25.514,Wärmepumpe,1214.85309566433
45,16.263240988093543,17.58691462272778,0.0,0.0,41.7593552767257,33.587,Fernwärme,1535.3685176986783
46,14.203426431221152,16.515342881427287,0.0,0.0,41.755029430688936,44.061,Wärmepumpe,2098.1498525711204
47,13.677345458209183,15.99020048585133,-1.2155003426176936,7.424999999999999,42.508774607050206,33.364,Wärmepumpe,1454.76568274569
48,23.295976889583933,20.911506452158214,0.0,0.0,41.77129120834293,26.817,Fernwärme,1225.6982538571297
49,21.22351497904668,19.967872414772657,0.0,0.0,41.7675169499408,34.812,Fernwärme,1591.1559805399497
50,10.526210093261644,14.01421074215721,0.0,0.0,41.75209507263204,296.891,Fernwärme,14540.750185795394
51,19.95395313101049,19.18915572282156,0.0,0.0,41.769454568706436,68.982,Fernwärme,3448.399222844399
52,21.059408079145022,20.019899802239344,0.0,0.0,41.77028720786267,96.194,Fernwärme,4808.590845511473
53,20.16478024461858,19.2400299440012,0.0,0.0,41.76892323990367,67.643,Fernwärme,3381.4788243640123
54,16.673204848739612,17.490563924299956,0.0,0.0,41.76214497512451,111.25,Fernwärme,5561.89860870468
55,14.370617541845071,16.519768627953994,0.0,0.0,41.75367387617401,42.975,Wärmepumpe,2104.9589548988406
56,15.884723927496687,17.172703554894337,0.0,0.0,41.75956828660281,40.396,Wärmepumpe,1978.4550755411537
57,20.133831855977515,19.328217632044623,0.0,0.0,41.76608578177538,32.194,Fernwärme,1471.5480628954385
58,20.83684223905141,19.85088372802412,0.0,0.0,41.76979597051046,26.855,Fernwärme,1278.532734197701
59,14.102720815878287,16.26163981902905,0.0,0.0,41.75513673370903,56.825,Wärmepumpe,2783.27271141479
60,14.382315694671352,16.408803930056745,0.0,0.0,41.75587882388371,55.263,Wärmepumpe,2706.700188841618
61,3.3940681241470765,8.922262221824917,0.0,0.0,41.72685606071047,424.992,Wärmepumpe,22098.451430413334
62,6.497148117969502,11.45197303675171,0.0,0.0,41.73679509836082,8.266,Wärmepumpe,236.247514266993
63,9.782198397187543,14.917386662858423,0.0,0.0,41.74805290286067,19.85,Wärmepumpe,756.25387359643
64,10.432041879182677,13.655448542522064,0.0,0.0,41.74881025049213,18.862,Wärmepumpe,538.9791029007893
65,7.447283766938759,11.719873676526536,0.0,0.0,41.74103687940191,22.626,Wärmepumpe,646.5938571282411
66,24.25654113797527,17.407877082776334,0.0,0.0,41.75952257725864,7.133,Wärmepumpe,203.84431105031635
67,11.865957159397468,15.083208232706395,-1.5871373462386047,14.412000000000003,42.533057729643154,84.761,Fernwärme,3699.3079356918847
68,17.088342698057414,17.667748703758733,0.0,0.0,41.7594544544488,30.979,Wärmepumpe,1517.2436798345195
69,12.563920970652882,15.367479316444992,0.0,0.0,41.747047716618916,44.066,Wärmepumpe,2203.517228506861
70,11.209600624944287,14.54710252175635,0.0,0.0,41.74525967101964,51.429,Wärmepumpe,2571.74912541982
71,18.051918329098413,18.140329062370473,0.0,0.0,41.761246568512604,23.308,Wärmepumpe,1109.8199466563108
72,12.636051539225113,15.227255420030968,0.0,0.0,41.74792040838775,39.292,Wärmepumpe,1871.2612290374543
73,17.379940280691535,16.72152621603337,0.0,0.0,41.757426113385186,29.203,Fernwärme,1112.538213918862
74,20.54608778383724,19.500651750897607,0.0,0.0,41.76520301405817,31.714,Fernwärme,1449.6332230177409
75,11.655740163484074,14.790281406396588,0.0,0.0,41.74735655898546,37.454,Wärmepumpe,1872.8429056522011
76,11.427795242494653,14.629940405293333,0.0,0.0,41.74569739372072,51.08,Wärmepumpe,2554.3167915599424
77,13.541569951807958,15.818272420949086,0.0,0.0,41.75216475897507,32.448,Wärmepumpe,1622.4666232996526
78,15.228030846204183,16.598553407668252,0.0,0.0,41.754251059046744,39.124,Wärmepumpe,1863.114053440569
79,23.27666178042395,21.41592324285808,0.0,0.0,41.776544971453596,49.38,Fernwärme,2350.703831645255
80,25.36379997753819,18.275494159928122,0.0,0.0,41.759450808625346,6.232,Wärmepumpe,178.07991762991566
81,28.71293491594039,19.94828751569077,0.0,0.0,41.76909982369118,4.894,Wärmepumpe,139.81125077748317
82,18.074691685044414,18.19551049071667,0.0,0.0,41.76231719787599,22.729,Wärmepumpe,1082.2267049643533
83,13.502455145902209,16.001473200516823,0.0,0.0,41.75169755103009,46.468,Wärmepumpe,2276.0936803526783
84,14.05915968026315,15.739830901546108,0.0,0.0,41.75135140157824,22.598,Wärmepumpe,1076.1972663554518
85,11.141276265626384,14.168809291603864,0.0,0.0,41.74382170405177,39.469,Wärmepumpe,1879.8331230947085
86,21.048750417751922,19.72057884065217,0.0,0.0,41.76796736472677,19.534,Fernwärme,892.8746428910179
87,18.287202089034817,18.19383387413694,0.0,0.0,41.760212290874094,32.651,Fernwärme,1492.5935245284847
88,20.43239338645542,19.516297800921038,0.0,0.0,41.764971932055204,32.733,Fernwärme,1496.2266592437747
89,14.4830668569744,16.427922709443898,0.0,0.0,41.7532854743761,39.711,Wärmepumpe,1891.089579200147
90,14.445035027707208,16.666033898885136,0.0,0.0,41.75565199768354,32.728,Wärmepumpe,1636.330048997284
91,15.928029094139768,14.244095778632671,0.0,0.0,41.751027524281064,16.227,Wärmepumpe,463.7358313625313
92,30.83859724854905,23.359077055363795,0.0,0.0,41.783633792798135,30.171,Fernwärme,1149.0181676414493
93,21.306353709183178,20.096605049543875,0.0,0.0,41.775960029861196,244.534,Fernwärme,11973.110066457759
94,24.589208902527208,21.99317485345826,0.0,0.0,41.77742464677691,67.589,Fernwärme,3378.388728079283
95,20.290793734966385,19.582900867502275,0.0,0.0,41.769990455606646,88.065,Fernwärme,4402.322654546744
96,13.534553150551632,15.68887907720305,0.0,0.0,41.76040962384208,177.283,Fernwärme,8862.448193105354
97,18.283993293089665,18.397823067997678,0.0,0.0,41.76556617280722,105.747,Fernwärme,5286.339072413994
98,14.42846311852752,16.22660319811107,0.0,0.0,41.765415823674225,205.048,Wärmepumpe,10249.511412339038
99,16.72097723740817,17.25494787870678,0.0,0.0,41.76418350741615,87.895,Wärmepumpe,4394.029154916838
100,5.351475159667913,10.910482386707052,0.0,0.0,41.736100689391755,197.658,Wärmepumpe,10497.670227736693
101,10.743483779941851,14.210549777432798,0.0,0.0,41.744523559009146,49.459,Wärmepumpe,2473.2417421808223
102,10.99488819614843,14.351107582133404,0.0,0.0,41.74542330058848,47.358,Wärmepumpe,2368.171160856141
103,11.705747933052042,13.743763054991518,0.0,0.0,41.7413867140246,13.812,Wärmepumpe,394.72450188131796
104,14.702197312491426,15.25092554504319,0.0,0.0,41.74630296174414,10.208,Wärmepumpe,291.7201729645096
105,5.863239859547565,10.991686896441339,0.0,0.0,41.73346841154031,209.723,Wärmepumpe,10662.684265320591
106,17.434597767541497,17.987486712519598,0.0,0.0,41.76149421660898,54.085,Wärmepumpe,2575.2622668240133
107,20.990037567474005,19.76109744114565,0.0,0.0,41.76896994252399,30.033,Fernwärme,1429.872062041697
108,19.73259285900903,15.74624814655216,0.0,0.0,41.753831589876526,20.627,Wärmepumpe,589.4418273820306
109,10.645863687815107,14.180637660106925,0.0,0.0,41.744901911398834,47.798,Wärmepumpe,2390.1606997989866
110,12.277598076936174,14.260907462767877,0.0,0.0,41.74940380935519,12.847,Wärmepumpe,367.1224147228679
111,21.38467674861894,20.630192135300533,0.0,0.0,41.768697350494016,21.634,Fernwärme,1030.0029678406304
112,9.362012803443433,13.489993564406738,0.0,0.0,41.743301902277985,67.159,Fernwärme,3358.2762850847485
113,19.849275637512356,19.361646117529272,0.0,0.0,41.76452824733192,32.444,Fernwärme,1483.0141638196033
114,26.669388549874846,19.132745197184736,0.0,0.0,41.766346217262814,5.572,Wärmepumpe,159.2034363091773
115,21.006654848331365,19.14382726471195,0.0,0.0,41.768004202074756,3.732,Wärmepumpe,106.6139702578206
116,28.087220161143676,22.101597671047333,0.0,0.0,41.77780459162604,10.299,Fernwärme,392.27958715678596
117,8.845392531211886,12.558302024405641,0.0,0.0,41.74296974117272,14.273,Wärmepumpe,407.8974222776716
