SURFACE,BUILDING,orientation,intersection,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf72,B160,top,0,601785.49,15336413.55,9.01,0.00,0.00,1.00,90.13,roofs,928495.52,0.00,30.00,2.55,0.00,25.25,5,6,10,roofs_top,srf72
srf73,B160,top,0,601785.47,15336420.02,9.01,0.00,0.00,1.00,14.71,roofs,880532.22,0.00,30.00,2.55,0.00,4.12,5,6,10,roofs_top,srf73
