SURFACE,BUILDING,orientation,intersection,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf378,B016,top,0,601454.70,15336694.13,21.01,0.00,0.00,1.00,0.01,roofs,1129464.97,0.00,30.00,2.55,0.00,0.00,5,6,10,roofs_top,srf378
srf379,B016,top,0,601459.52,15336699.35,21.01,0.00,0.00,1.00,77.28,roofs,1129263.59,0.00,30.00,2.55,0.00,21.65,5,6,10,roofs_top,srf379
srf380,B016,top,0,601459.68,15336706.99,21.01,0.00,0.00,1.00,48.00,roofs,1129568.16,0.00,30.00,2.55,0.00,13.45,5,6,10,roofs_top,srf380
srf381,B016,top,0,601448.97,15336669.35,21.01,0.00,0.00,1.00,79.96,roofs,1127849.81,0.00,30.00,2.55,0.00,22.40,5,6,10,roofs_top,srf381
srf382,B016,top,0,601449.33,15336679.35,21.01,0.00,0.00,1.00,89.31,roofs,1129369.61,0.00,30.00,2.55,0.00,25.02,5,6,10,roofs_top,srf382
srf383,B016,top,0,601449.68,15336689.35,21.01,0.00,0.00,1.00,96.64,roofs,1129373.78,0.00,30.00,2.55,0.00,27.08,5,6,10,roofs_top,srf383
srf384,B016,top,0,601449.68,15336699.35,21.01,0.00,0.00,1.00,100.00,roofs,1129298.79,0.00,30.00,2.55,0.00,28.02,5,6,10,roofs_top,srf384
srf385,B016,top,0,601449.68,15336707.40,21.01,0.00,0.00,1.00,56.92,roofs,1129564.17,0.00,30.00,2.55,0.00,15.95,5,6,10,roofs_top,srf385
srf386,B016,top,0,601442.63,15336669.61,21.01,0.00,0.00,1.00,34.90,roofs,1130827.94,0.00,30.00,2.55,0.00,9.78,5,6,10,roofs_top,srf386
srf387,B016,top,0,601443.01,15336679.35,21.01,0.00,0.00,1.00,29.41,roofs,1129709.05,0.00,30.00,2.55,0.00,8.24,5,6,10,roofs_top,srf387
srf388,B016,top,0,601443.42,15336689.35,21.01,0.00,0.00,1.00,21.22,roofs,1129096.08,0.00,30.00,2.55,0.00,5.95,5,6,10,roofs_top,srf388
srf389,B016,top,0,601443.83,15336699.35,21.01,0.00,0.00,1.00,13.04,roofs,1129474.15,0.00,30.00,2.55,0.00,3.65,5,6,10,roofs_top,srf389
srf390,B016,top,0,601444.24,15336707.42,21.01,0.00,0.00,1.00,3.94,roofs,1129139.88,0.00,30.00,2.55,0.00,1.11,5,6,10,roofs_top,srf390
