,HWB,Heizlast,KWB,Kühllast,Strombedarf,maxLeistung,heizart,Fläche,Strombedarfheizen
0,83.7355426075741,43.20730193540075,0.0,0.0,41.94562368041613,52.802,Fernwärme,2710.2291452575996,0.23527661533005287
1,67.33152822374744,37.418624298504916,0.0,0.0,41.902213863332484,69.442,Fernwärme,3395.7576291815762,0.1917262136593805
2,91.4444426042541,44.44034583868139,0.0,0.0,41.92925438414893,23.283,Fernwärme,1106.9704542919646,0.21926127231596737
3,80.57896609839891,41.14863550917223,0.0,0.0,41.905740584689184,27.036,Fernwärme,1285.5832118946,0.19538601153821222
4,60.81580768313316,35.31334581217755,0.0,0.0,41.88141756103665,158.548,Gas,7754.381143726068,0.17097457238367073
5,84.95541687687292,42.71278844345737,0.0,0.0,41.922705978482256,36.447,Fernwärme,1819.3934671868649,0.21198408892962897
6,61.11358805383529,35.53657329111245,0.0,0.0,41.878577048600555,176.604,Fernwärme,8637.837825856162,0.1681381163162168
7,84.24425863530189,42.481682692940105,0.0,0.0,41.92047686071705,37.31,Fernwärme,1862.51415507665,0.20989688939334428
8,91.40493707788636,44.06212652675343,0.0,0.0,41.93589872532692,50.543,Gas,2402.838239832212,0.2254576705465689
9,108.46971150791647,48.272615163061815,0.0,0.0,41.94956072115691,21.52,Gas,982.1555891327367,0.23908319173996131
10,91.78070352011676,43.67398772406832,0.0,0.0,41.91737205664039,23.681,Fernwärme,1126.0512526834257,0.2069687447734045
11,101.02726527610827,49.284616381394656,0.0,0.0,41.945544773501354,33.284,Fernwärme,1898.4222712293536,0.2358959177674932
12,53.84468483022628,32.65040929906799,0.0,0.0,41.85159046731634,150.437,Gas,7155.627278680877,0.14107823993539811
13,113.34276268257169,49.91226895111437,0.0,0.0,41.96799848035329,15.966,Fernwärme,607.1585443460618,0.2569762105018128
14,81.93452448725743,41.378169529976134,0.0,0.0,41.91498867494331,48.95,Gas,2327.434877759161,0.2041994012006064
15,53.808422812463284,33.09980645919257,0.0,0.0,41.842700558980475,90.658,Fernwärme,4528.244104992859,0.13224367436913734
16,80.8125040532192,40.70558439741003,0.0,0.0,41.90026657382661,25.67,Gas,1220.7371499172289,0.18994187257020176
